MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SaleType,SaleCondition,SalePrice,YearBuilt_Old,YearRemodAdd_Old,GarageYrBlt_Old,YrSold_Old
70,RL,8730,3,Lvl,Inside,0,BrkSide,RRAn,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,1,0,1,0,698,698,GasA,4,1,FuseA,698,698,0,1396,0,0,1,0,3,1,2,7,Typ,0,Detchd,1,1,384,3,3,Y,0,0,0,0,259,0,WD,Normal,153575,95,7,7.0,3
60,RL,15611,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,3,1,0,1,0,1079,1079,GasA,4,1,SBrkr,1079,840,0,1919,0,0,2,1,3,1,3,8,Typ,1,Attchd,2,2,685,4,3,Y,0,51,0,0,0,0,New,Partial,233230,4,4,4.0,4
190,RL,5687,3,Bnk,Inside,0,SWISU,Norm,Norm,2fmCon,2Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,1,PConc,3,2,1,3,210,1,0,570,780,GasA,4,0,SBrkr,936,780,0,1716,1,0,2,0,6,1,1,9,Typ,0,Attchd,1,0,0,3,3,N,0,184,0,0,0,0,WD,Normal,135900,98,10,-1.0,2
50,RL,11409,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,2,292,1,0,476,768,GasA,3,1,SBrkr,1148,568,0,1716,0,0,1,1,3,1,2,8,Min2,1,Attchd,1,1,281,3,3,Y,0,0,0,0,160,0,WD,Normal,131000,61,2,61.0,1
60,RL,16659,0,Lvl,Corner,0,NWAmes,PosA,Norm,1Fam,2Story,7,7,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,2,2,CBlock,3,3,1,5,795,1,0,0,795,GasA,1,1,SBrkr,1468,795,0,2263,1,0,2,1,3,1,3,9,Typ,1,Attchd,3,2,539,3,3,Y,0,250,0,0,0,0,WD,Normal,235000,33,16,33.0,4
20,RL,9600,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,2,2,CBlock,3,3,1,6,1285,1,0,131,1416,GasA,2,1,SBrkr,1644,0,0,1644,1,0,1,0,3,1,2,7,Typ,2,Attchd,3,2,418,3,3,Y,110,0,0,0,0,0,WD,Normal,167000,57,57,57.0,1
80,RL,7937,0,Lvl,CulDSac,0,Mitchel,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,3,6,819,1,0,184,1003,GasA,2,1,SBrkr,1003,0,0,1003,1,0,1,0,3,1,2,6,Typ,0,Detchd,1,2,588,3,3,Y,120,0,0,0,0,0,WD,Normal,142500,26,26,26.0,4
50,RM,13710,3,Lvl,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,4,420,1,0,490,910,GasA,2,1,FuseA,910,648,0,1558,0,0,1,1,4,1,2,6,Typ,0,Attchd,1,1,282,3,3,Y,289,0,0,0,0,0,WD,Normal,152000,60,60,60.0,3
60,FV,7399,0,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,3,2,PConc,4,3,1,4,649,1,0,326,975,GasA,4,1,SBrkr,975,975,0,1950,0,0,2,1,3,1,3,7,Typ,1,Detchd,2,2,576,3,3,Y,0,10,0,0,198,0,WD,Normal,239000,13,12,13.0,3
60,RL,11700,3,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,6,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,3,2,CBlock,3,3,1,5,384,3,175,143,702,GasA,3,1,SBrkr,1041,702,0,1743,0,1,1,2,3,1,2,7,Typ,1,Attchd,1,2,539,3,3,Y,224,0,0,0,0,0,WD,Normal,175000,42,42,42.0,3
20,RL,14000,3,Lvl,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,3,1,1,0,1,0,1092,1092,GasA,4,1,SBrkr,1152,0,0,1152,0,1,1,0,3,1,3,6,Typ,1,Attchd,1,1,300,3,3,Y,0,36,0,0,0,0,WD,Family,158500,60,6,60.0,1
190,RL,15750,3,Lvl,Corner,0,Crawfor,Norm,Norm,2fmCon,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,2,2,CBlock,3,3,2,4,841,1,0,324,1165,GasA,2,1,SBrkr,1336,0,0,1336,1,0,1,0,2,1,2,5,Typ,2,Attchd,1,1,375,3,3,Y,0,0,0,0,0,0,WD,Normal,157000,57,57,57.0,4
60,RL,16226,2,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,6,281,1,0,747,1028,GasA,4,1,SBrkr,1210,1242,0,2452,0,0,2,1,4,1,3,9,Typ,1,BuiltIn,3,2,683,3,3,Y,208,50,0,0,0,0,WD,Normal,267000,12,11,12.0,3
20,RL,13704,0,Lvl,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,3,2,PConc,4,3,1,1,0,1,0,1541,1541,GasA,4,1,SBrkr,1541,0,0,1541,0,0,2,0,3,1,3,6,Typ,1,Attchd,2,3,843,3,3,Y,468,81,0,0,0,0,WD,Normal,205000,9,8,9.0,4
20,RL,9800,3,Lvl,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3,3,1,5,894,1,0,0,894,GasA,2,1,SBrkr,894,0,0,894,1,0,1,0,3,1,2,5,Typ,0,Attchd,1,2,552,3,3,Y,256,0,0,0,0,0,WD,Abnorml,149900,38,38,35.0,4
75,RM,18386,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,BrkTil,3,3,1,1,0,1,0,1470,1470,GasA,4,1,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,3,10,Typ,1,Attchd,1,3,870,3,3,Y,302,0,0,0,0,0,WD,Normal,295000,130,8,7.0,2
20,RL,10386,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,3,2,PConc,4,3,1,6,1464,1,0,536,2000,GasA,4,1,SBrkr,2000,0,0,2000,1,0,2,0,3,1,3,8,Typ,0,Attchd,3,3,888,3,3,Y,168,0,0,0,0,0,WD,Normal,305900,6,5,6.0,3
60,RL,13474,3,Lvl,Inside,0,SawyerW,Feedr,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,3,2,CBlock,4,3,1,5,700,1,0,0,700,GasA,3,1,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,3,8,Typ,1,Attchd,2,3,746,3,3,Y,127,44,224,0,0,0,WD,Normal,225000,20,19,20.0,3
50,RM,7920,0,Lvl,Inside,0,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,1,CBlock,3,3,1,1,0,1,0,319,319,GasA,2,1,FuseA,1035,371,0,1406,0,0,1,0,3,1,1,6,Typ,0,Attchd,1,0,0,3,3,N,0,144,0,0,0,0,WD,Normal,89500,90,60,-1.0,2
30,RL,12342,0,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,1,4,262,1,0,599,861,GasA,4,1,SBrkr,861,0,0,861,0,0,1,0,1,1,2,4,Typ,0,Detchd,1,2,539,3,3,Y,158,0,0,0,0,0,WD,Normal,82500,70,60,49.0,1
20,RL,12378,0,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,3,4,6,1274,1,0,622,1896,GasA,4,1,SBrkr,1944,0,0,1944,1,0,2,0,3,1,4,8,Typ,3,Attchd,3,3,708,3,3,Y,208,175,0,0,0,0,WD,Normal,360000,7,6,7.0,4
60,RL,7685,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,2,2,PConc,4,3,1,5,518,1,0,179,697,GasA,3,1,SBrkr,697,804,0,1501,0,0,2,1,3,1,3,6,Typ,1,Attchd,3,2,420,3,3,Y,190,63,0,0,0,0,WD,Normal,165600,17,16,17.0,4
20,RL,8000,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,1,5,680,1,0,292,972,GasA,4,1,SBrkr,972,0,0,972,1,0,1,0,2,1,2,5,Typ,1,Detchd,1,1,240,3,3,Y,0,0,0,0,0,0,WD,Normal,132000,62,8,62.0,1
190,RM,7800,3,Lvl,Inside,0,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,4,3,2,3,507,1,0,286,793,GasA,2,1,SBrkr,793,325,0,1118,1,0,1,0,3,1,2,5,Typ,1,Detchd,1,2,410,3,3,Y,0,0,0,0,271,0,WD,Normal,119900,71,60,71.0,4
70,RM,9600,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,4,1,2,16,1,0,712,728,GasA,4,1,SBrkr,832,809,0,1641,0,1,1,1,3,1,4,6,Typ,1,Detchd,1,2,546,2,3,Y,0,0,234,0,0,0,WD,Normal,178000,85,20,85.0,4
60,RL,7795,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,6,425,1,0,291,716,GasA,4,1,SBrkr,716,716,0,1432,1,0,2,1,3,1,3,6,Typ,1,Attchd,3,2,432,3,3,Y,100,51,0,0,0,0,WD,Normal,188500,6,5,6.0,1
60,RL,13005,0,Lvl,Corner,0,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,3,2,CBlock,4,3,1,6,692,1,0,153,845,GasA,2,1,SBrkr,1153,1200,0,2353,1,0,2,1,4,1,4,10,Typ,1,Attchd,2,2,484,3,3,Y,288,195,0,0,0,0,WD,Normal,260000,30,30,27.0,1
60,FV,9000,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,3,1,0,1,0,1088,1088,GasA,4,1,SBrkr,1088,871,0,1959,0,0,2,1,3,1,3,8,Typ,1,Attchd,2,3,1025,3,3,Y,208,46,0,0,0,0,WD,Normal,270000,4,4,4.0,3
60,RL,9900,3,Low,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,3,2,PConc,4,3,4,6,987,1,0,360,1347,GasA,4,1,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,3,9,Typ,1,Attchd,2,3,656,3,3,Y,340,60,144,0,0,0,WD,Normal,260000,17,17,17.0,1
80,RL,14115,3,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,2,2,CBlock,4,3,3,6,1036,1,0,336,1372,GasA,2,1,SBrkr,1472,0,0,1472,1,0,2,0,3,1,2,6,Typ,2,Attchd,1,2,588,3,3,Y,233,48,0,0,0,0,WD,Normal,187500,30,30,30.0,1
60,RL,16259,3,Lvl,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,2,2,PConc,5,4,3,1,0,1,0,1249,1249,GasA,4,1,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,3,9,Typ,0,Attchd,2,3,840,3,3,Y,240,154,0,0,0,0,New,Partial,342643,4,4,4.0,4
60,RL,12099,0,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,3,2,PConc,5,3,3,6,970,1,0,166,1136,GasA,4,1,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,3,10,Typ,1,BuiltIn,3,3,872,3,3,Y,184,154,0,0,0,0,WD,Normal,354000,6,6,6.0,3
60,RL,10380,0,Lvl,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,3,2,CBlock,3,3,4,2,28,5,1474,0,1502,GasA,4,1,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,3,8,Typ,1,Attchd,3,2,576,3,3,Y,201,96,0,0,0,0,WD,Normal,301000,24,23,23.0,3
20,RM,5820,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1Story,3,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,1,5,256,1,0,906,1162,GasA,4,1,SBrkr,1163,0,0,1163,1,0,1,0,3,1,2,6,Typ,0,Attchd,1,1,220,2,3,Y,142,98,0,0,0,0,WD,Normal,126175,55,5,55.0,4
80,RL,11275,3,Lvl,Corner,0,NAmes,PosN,Norm,1Fam,SLvl,7,7,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,3,3,CBlock,4,3,1,1,0,1,0,710,710,GasA,4,1,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,3,11,Typ,1,BuiltIn,3,2,564,3,3,Y,240,0,0,0,0,0,WD,Normal,242000,43,3,49.0,0
45,RM,5000,3,Lvl,Inside,0,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,3,4,116,1,0,604,720,GasA,0,0,FuseF,803,0,0,803,0,0,1,0,2,1,2,5,Typ,0,Detchd,1,2,360,3,3,Y,0,0,244,0,0,0,WD,Normal,87000,69,60,69.0,3
120,RL,10846,0,Lvl,CulDSac,0,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,2,PConc,4,3,4,6,1619,1,0,100,1719,GasA,4,1,SBrkr,1719,0,0,1719,2,0,1,1,1,1,3,6,Typ,2,Attchd,3,2,473,3,3,Y,122,30,0,0,0,0,Con,Normal,324000,17,17,17.0,2
20,RL,11600,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,2,2,CBlock,3,3,1,3,565,1,0,818,1383,GasA,2,1,SBrkr,1383,0,0,1383,0,0,1,1,3,1,2,7,Typ,0,Attchd,2,1,292,3,3,Y,0,45,0,0,0,0,WD,Normal,145250,50,50,50.0,4
75,RL,11888,0,Bnk,Inside,0,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,1,0,1,0,844,844,GasA,3,0,FuseA,1445,689,0,2134,0,0,2,0,5,1,3,10,Typ,0,Detchd,1,2,441,3,3,Y,0,60,268,0,0,0,WD,Normal,214500,94,16,80.0,1
70,RM,6402,3,Lvl,Corner,0,IDOTRR,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,PConc,3,3,2,1,0,1,0,596,596,GasA,2,0,SBrkr,596,596,0,1192,0,0,1,0,3,1,2,6,Typ,0,Detchd,1,1,189,2,2,N,0,0,137,0,0,0,WD,Normal,78000,90,60,90.0,1
90,RL,10624,0,Lvl,Inside,0,NAmes,Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,2,2,CBlock,3,3,1,6,40,3,264,1424,1728,GasA,2,1,SBrkr,1728,0,0,1728,0,1,2,0,6,2,2,10,Typ,0,Detchd,1,1,352,3,3,Y,155,0,0,0,0,0,WD,Normal,119000,46,46,8.0,3
20,RL,8176,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,3,846,1,0,210,1056,GasA,1,1,SBrkr,1056,0,0,1056,1,0,1,0,3,1,2,6,Typ,0,Attchd,2,1,308,3,3,Y,0,0,0,0,0,0,WD,Normal,139000,52,18,52.0,3
20,RL,10655,0,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,3,2,PConc,4,3,1,6,1124,1,479,1603,3206,GasA,4,1,SBrkr,1629,0,0,1629,1,0,2,0,3,1,3,7,Typ,1,Attchd,2,3,880,3,3,Y,0,0,0,0,0,0,WD,Normal,284000,7,6,7.0,1
120,RM,8198,3,Lvl,FR3,0,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,3,2,PConc,4,3,3,6,720,1,0,638,1358,GasA,4,1,SBrkr,1358,0,0,1358,1,0,2,0,2,1,3,6,Typ,1,Attchd,2,2,484,3,3,Y,192,30,0,0,0,0,WD,Normal,207000,6,6,6.0,2
60,RL,9042,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,4,6,828,1,0,115,943,GasA,3,1,SBrkr,943,695,0,1638,1,0,2,1,3,1,2,7,Typ,2,Attchd,3,2,472,3,3,Y,100,38,0,0,0,0,WD,Normal,192000,12,12,12.0,2
20,RL,14157,0,HLS,Corner,0,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,3,2,PConc,5,3,4,6,1249,1,0,673,1922,GasA,4,1,SBrkr,1922,0,0,1922,1,0,2,0,3,1,3,8,Typ,1,Attchd,3,3,676,3,3,Y,178,51,0,0,0,0,WD,Normal,377426,5,4,5.0,3
20,RL,9135,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,3,2,PConc,4,3,3,6,810,1,0,726,1536,GasA,4,1,SBrkr,1536,0,0,1536,1,0,2,0,3,1,3,7,Typ,0,Attchd,2,2,532,3,3,Y,192,74,0,0,0,0,WD,Normal,214000,8,7,8.0,2
20,RL,14145,3,Lvl,Corner,0,NWAmes,Norm,Norm,1Fam,1Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,4,3,2,5,213,1,0,995,1208,GasA,4,1,SBrkr,1621,0,0,1621,1,0,2,0,3,1,3,8,Typ,0,Attchd,2,2,440,3,3,Y,108,45,0,0,0,400,WD,Normal,202500,26,12,26.0,4
20,RL,12400,0,Lvl,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,2,2,CBlock,3,2,1,3,585,1,0,630,1215,GasA,2,1,FuseA,1215,0,0,1215,0,0,1,0,3,1,2,6,Typ,0,Attchd,1,1,297,3,3,Y,0,0,0,0,234,0,WD,Normal,155000,52,12,52.0,1
60,RL,14191,3,Lvl,Inside,0,Timber,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0,1,0,967,967,GasA,4,1,SBrkr,993,915,0,1908,0,0,2,1,4,1,3,9,Typ,0,Attchd,3,2,431,3,3,Y,135,0,0,0,0,0,WD,Normal,202900,8,8,8.0,0
20,RH,8400,3,Lvl,Inside,0,SawyerW,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,1,1,CBlock,3,2,1,1,0,1,0,721,721,GasA,3,1,SBrkr,841,0,0,841,0,0,1,0,2,1,2,4,Typ,0,CarPort,1,1,294,3,3,N,250,0,24,0,0,0,WD,Normal,82000,60,60,60.0,1
90,RL,8544,3,Lvl,Inside,0,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,2,2,Slab,3,3,1,1,0,1,0,0,0,Wall,1,0,FuseA,1040,0,0,1040,0,0,2,0,2,2,2,6,Typ,0,Detchd,1,2,400,3,3,Y,0,0,0,0,0,0,WD,Normal,87500,61,60,61.0,4
120,RL,8849,0,Lvl,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,4,2,PConc,5,3,1,6,28,1,0,1656,1684,GasA,4,1,SBrkr,1684,0,0,1684,0,0,2,0,2,1,4,6,Typ,1,Attchd,2,2,564,3,3,Y,495,72,0,0,0,0,WD,Normal,266000,5,5,5.0,2
160,RM,2592,3,Lvl,Inside,0,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,CBlock,4,3,1,3,129,4,232,175,536,GasA,2,1,SBrkr,536,576,0,1112,0,0,1,1,3,1,2,4,Typ,0,Attchd,1,1,336,3,3,Y,182,0,0,0,0,0,WD,Normal,85000,34,34,34.0,0
50,RL,6435,3,Lvl,Inside,0,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,1,1,0,1,0,972,972,GasA,3,1,SBrkr,972,605,0,1577,0,0,1,0,3,1,1,6,Typ,1,Detchd,1,1,312,3,3,Y,0,0,0,0,0,0,WD,Normal,140200,71,60,71.0,4
20,RL,17600,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,2,2,CBlock,3,3,1,4,1270,1,0,208,1478,GasA,4,1,FuseA,1478,0,0,1478,1,0,2,0,3,1,2,6,Typ,2,Attchd,1,2,498,3,3,Y,0,40,0,0,0,0,WD,Normal,157500,50,50,50.0,1
160,RL,2448,3,Lvl,Inside,0,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,3,2,PConc,4,3,1,6,573,1,0,191,764,GasA,4,1,SBrkr,764,862,0,1626,1,0,2,1,2,1,3,6,Typ,0,BuiltIn,2,2,474,3,3,Y,0,27,0,0,0,0,WD,Normal,154000,7,6,7.0,2
60,RL,20431,1,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,4,2,PConc,5,3,1,6,1410,1,0,438,1848,GasA,4,1,SBrkr,1848,880,0,2728,1,0,2,1,4,1,4,10,Typ,2,Attchd,3,3,706,3,3,Y,0,0,0,0,0,0,New,Partial,437154,5,4,4.0,4
120,RL,7820,0,Lvl,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,4,2,PConc,5,3,1,1,0,1,0,1869,1869,GasA,4,1,SBrkr,1869,0,0,1869,0,0,2,0,2,1,4,6,Typ,1,Attchd,2,2,617,3,3,Y,210,54,0,0,0,0,New,Partial,318061,3,3,3.0,3
120,RL,5271,0,Low,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,4,3,4,6,1082,1,0,371,1453,GasA,3,1,SBrkr,1453,0,0,1453,1,0,1,1,2,1,3,6,Typ,1,Attchd,2,2,445,3,3,Y,0,80,0,0,184,0,WD,Abnorml,190000,24,24,24.0,4
50,RL,9084,3,Lvl,Inside,0,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,2,2,2,236,3,380,0,616,GasA,2,0,SBrkr,616,495,0,1111,0,1,1,0,3,1,2,5,Typ,0,Detchd,1,1,200,3,2,Y,48,0,0,0,0,0,ConLw,Normal,95000,69,60,69.0,2
30,RM,8520,3,Lvl,Inside,0,OldTown,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,BrkTil,3,3,1,1,0,1,0,624,624,GasA,3,1,SBrkr,720,0,0,720,0,0,1,0,2,1,2,5,Typ,0,Detchd,1,2,484,3,3,Y,106,0,0,0,0,0,WD,Normal,105900,82,7,5.0,0
50,RL,8400,3,Bnk,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,2,2,CBlock,3,3,1,2,388,1,0,552,940,GasA,4,1,SBrkr,1192,403,0,1595,0,0,1,0,2,1,2,6,Typ,2,Attchd,1,1,240,3,3,Y,0,0,108,0,0,0,WD,Normal,140000,70,10,70.0,4
20,RL,11249,1,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,4,1,5,334,4,544,322,1200,GasA,4,1,SBrkr,1200,0,0,1200,1,0,2,0,3,1,3,6,Typ,0,Attchd,2,2,521,3,3,Y,0,26,0,0,0,0,WD,Normal,177500,15,15,15.0,3
20,RL,9248,0,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,2,2,PConc,4,3,1,6,560,1,0,598,1158,GasA,3,1,SBrkr,1167,0,0,1167,1,0,2,0,3,1,3,6,Typ,0,Attchd,2,2,400,3,3,Y,120,26,0,0,0,0,WD,Normal,173000,18,18,18.0,1
120,RM,4224,3,Lvl,Inside,0,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,PConc,4,3,1,5,874,1,0,268,1142,GasA,2,1,SBrkr,1142,0,0,1142,1,0,1,1,3,1,2,6,Typ,1,Attchd,3,2,528,3,3,Y,536,90,0,0,0,0,WD,Normal,134000,34,34,34.0,3
80,RL,6930,0,Lvl,Inside,0,ClearCr,Norm,Norm,1Fam,SLvl,5,4,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,2,2,CBlock,3,3,3,4,300,3,294,468,1062,GasA,4,1,FuseF,1352,0,0,1352,0,1,1,0,3,1,3,6,Min2,0,BuiltIn,1,1,288,3,3,Y,168,0,294,0,0,0,WD,Abnorml,130000,52,52,52.0,4
